Var1
0.510714285714286
0.546428571428571
0.496428571428571
0.45
0.485714285714286
0.707142857142857
0.682142857142857
0.510714285714286
0.621428571428571
0.571428571428571
0.5
0.425
0.521428571428571
0.475
0.364285714285714
0.767857142857143
0.435714285714286
0.632142857142857
0.328571428571429
0.557142857142857
0.403571428571429
0.510714285714286
0.621428571428571
0.621428571428571
0.546428571428571
0.707142857142857
0.4
0.510714285714286
0.596428571428571
0.496428571428571
0.596428571428571
0.425
0.657142857142857
0.535714285714286
0.646428571428571
0.585714285714286
0.585714285714286
0.571428571428571
0.485714285714286
0.435714285714286
0.571428571428571
0.475
0.471428571428571
0.414285714285714
0.410714285714286
0.535714285714286
0.45
0.646428571428571
0.657142857142857
0.535714285714286
0.510714285714286
0.732142857142857
0.560714285714286
0.485714285714286
0.535714285714286
0.425
0.646428571428571
0.4
0.621428571428571
0.475
0.521428571428571
0.964285714285714
0.635714285714286
0.485714285714286
0.414285714285714
0.607142857142857
0.757142857142857
0.732142857142857
0.632142857142857
0.510714285714286
0.4
0.742857142857143
0.425
0.460714285714286
0.485714285714286
0.496428571428571
0.842857142857143
0.596428571428571
0.496428571428571
0.439285714285714
0.696428571428571
0.496428571428571
0.792857142857143
0.375
0.571428571428571
0.903571428571429
0.475
0.557142857142857
0.546428571428571
0.521428571428571
0.435714285714286
0.485714285714286
0.621428571428571
0.632142857142857
0.375
0.425
0.535714285714286
0.646428571428571
0.496428571428571
0.435714285714286
0.510714285714286
0.610714285714286
0.45
0.782142857142857
0.5
0.585714285714286
0.425
0.5
0.571428571428571
0.485714285714286
0.485714285714286
0.610714285714286
0.485714285714286
0.546428571428571
0.475
0.621428571428571
0.646428571428571
0.471428571428571
0.521428571428571
0.671428571428571
0.460714285714286
0.535714285714286
0.596428571428571
0.546428571428571
0.646428571428571
0.414285714285714
0.585714285714286
0.485714285714286
0.471428571428571
0.414285714285714
0.621428571428571
0.45
0.475
0.460714285714286
0.45
0.475
0.646428571428571
0.621428571428571
0.460714285714286
0.510714285714286
0.45
0.35
0.525
0.45
0.339285714285714
0.575
0.646428571428571
0.435714285714286
0.45
0.485714285714286
0.535714285714286
0.439285714285714
0.596428571428571
0.732142857142857
0.496428571428571
0.425
0.475
0.485714285714286
0.475
0.410714285714286
0.471428571428571
0.671428571428571
